0,2018-10-9,10月9日晚，虎牙直播200万订阅的网红主播莉哥，在平台直播时公然戏唱国歌引发讨论。因戏唱国歌被网友举报后直播间被封，10月10日凌晨，虎牙直播微博发布公告，表示即日起封禁主播莉哥直播间，冻结主播莉哥直播账号，下架全部相关影像作品，对其进行整改教育。网民举报称：虎牙直播平台主播@莉哥OvO在直播过程中，有辱国歌尊严，引发网民反感经警方调查：10月7日晚，涉事人杨某莉（女，20岁）在其住宅内进行网络直播时，违反了《中华人民共和国国歌法》有关规定，上海市公安局静安分局依法对杨某莉处以行政拘留5日。警方表示：国歌是国家的象征和标志，所有公民和组织都应当尊重国歌，维护国歌尊严。网络直播空间不是法外之地，同样要守法律、讲道德。对于挑战法律底线、违反公序良俗的行为，公安机关将坚决依法打击，切实净化网络环境。据了解，莉哥因“戏唱国歌”事件被虎牙抖·音双封杀，不仅要把虎牙的天价签约金退回去，还要再赔违约金给虎牙，因为这事给虎牙带来了很大的负面影响。6月份一首《让我做你的眼睛》红遍网络，结果9月份就被全网封杀。莉哥的签约费是5000万，这已经算是天价了，按照四倍的违约金来算的话就是2个亿，再加上30%就是2亿6，名副其实的亿万“负”翁。
57,10月20日 11:48 ,我是你的辰辰,,莉哥 私 
58,10月20日 11:43 ,一念花开aa,,莉哥小视频，要的来 
59,10月20日 11:24 ,阡陌平淡,书成辰逸,你生的好，如果是毛爷爷那个年代的，你全家已经被抓去监狱了，你知道吗 
60,10月20日 11:16 ,能挥霍的时光是青春,,待价而沽的感觉 
61,10月20日 10:56 ,伴与风xiye,StanLee鹏城一儒生,兄弟这么秀？ 
62,10月20日 10:53 ,我叫来咯,,莉哥15分钟要的私信我 
63,10月20日 10:44 ,哈哈哈cyh,,莉哥15分钟w❤YhuihCccC 
64,10月20日 10:44 ,ZBY极度,,体现了她的无知和对祖国的不敬 
65,10月20日 10:43 ,王二狗的悲伤你不懂,,主要是还有人捧 
66,10月20日 10:26 ,我叫来咯,,莉哥15分钟要的私信我 
67,10月20日 10:23 ,男神戚霄庆吖,,“让我做你的粉丝，  说那样只要一千四。一千四我花的值，  这个月买泡面吃。为你吃过了泡面，也曾为你戒牛鞭。看到了你的笑脸，我的心里真的甜”。 
68,10月20日 10:07 ,可爱哒凉凉凉003,多事的张先生a,我已经有了。谢谢 
69,10月20日 10:02 ,StanLee鹏城一儒生,,几年前哥在东莞还碰到过这女人，MD，现在都改行了，转做网红直播了 
70,10月20日 09:59 ,南树枝儿,supertel,看到有这么多人骂你我就放心了 
71,10月20日 09:57 ,HuanggPPPF,,莉哥小视频要的私 
72,10月20日 09:49 ,欧巴浩民是我,,回复@·陈浩南事业巅峰期？你告诉我，她有啥事业？收各路YY男屌丝的红包？ 
73,10月20日 09:48 ,欧巴浩民是我,,女屌丝 
74,10月20日 09:39 ,你是我此生不变的流年32730,,莉哥潜规则视频了解下？ 
75,10月20日 09:39 ,你是我此生不变的流年32730,薛话痨,莉哥潜规则视频了解下 
76,10月20日 09:26 ,明文燕er,supertel,@桂林网警巡查执法 
77,10月20日 09:22 ,什么继而昵称,,莉哥被潜规则了？还是自愿？ 
78,10月20日 09:21 ,Kim心倩,,他就是个笑话 
79,10月20日 09:18 ,MICHIww,supertel,改国籍不难，改了就别回来了，中国绿卡难拿 
80,10月20日 09:09 ,我大乔很浪,书成辰逸,护主真可怕 
81,10月20日 09:08 ,我大乔很浪,supertel,你是沙雕吧国歌法不知道？赶紧出国吧浪费国家粮食还抱怨国家 
82,10月20日 09:06 ,我大乔很浪,yqsdztmgl,杠精你的生活究竟有多不如意 
83,10月20日 08:19 ,Frankenstein_XX,supertel,看到有人骂你我就放心了 
84,10月20日 05:45 ,Young我有我的阳,,她有说她唱的是国歌吗？她有说唱的是义勇军进行曲吗？随便哼两句怎么了？ 
85,10月20日 05:44 ,胡锦波61156,,莉哥 
86,10月20日 05:43 ,爱伱一小辈子,,额。到处都是那种视频。我看了。有点像。但是不确定。 
87,10月20日 04:03 ,___7R,三缄__, 
88,10月20日 02:25 ,雨歌啊丶,,莉哥不雅视频  15分56秒 上来就口 男的一身的纹身[/憨笑][/憨笑] 私聊我 yzy15210 
89,10月20日 02:07 ,秀果儿吖,,不知道一开始为什么那么多人捧她真的低级又辣鸡 
90,10月20日 02:06 ,小七33955,supertel,你是该该国籍。改了吧兄弟。对你好 
91,10月20日 02:03 ,2LV大圣,supertel,你也应该被关 
92,10月20日 01:57 ,213叉叉or圈圈,supertel,没文化，真可怕 
93,10月20日 01:57 ,莫笑终归于尘,,为抗战牺牲的烈士感到不值，用血肉拼出来的太平盛世，却被一群无知的人当笑料，你们这群人只不过是会哼国歌而已，你们有去想想国歌背后的苦难历史吗？这只是一首歌吗？你可以嗤笑我愤青或者小粉红，但我也同样对你们嗤之以鼻，不尊重别人的人不配得到别人的尊重。 
94,10月20日 01:06 ,魔术师小肥,魔术师小肥,你也说说啊 
95,10月20日 00:46 ,冬临冬临,,我们国家走到今天经历多少战争，多少烈士为国捐躯换来的今天繁荣昌盛。国歌歌颂的就是这些壮烈牺牲的先辈们。我们都该尊敬国歌。重点不是主播是否纂改歌词曲调，而是她在这种娱乐性质的直播环境中以娱乐为目的唱出国歌的态度，流血牺牲的战士们不能被娱乐，国家的血泪史不能被娱乐，所以国歌不可被娱乐 
96,10月20日 00:38 ,hjDWhjDW,supertel,马上就要有人来接你了，真的 
97,10月20日 00:30 ,伱真虚伪,supertel,大家举报吧 
98,10月20日 00:05 ,千人之上哟,,3万真的贵了。 
99,10月20日 00:02 ,多事的张先生a,可爱哒凉凉凉003,有的 
100,10月19日 23:57 ,jeong吴,supertel,滚吧 
101,10月19日 23:47 ,哎哟杨博,,看过她的视频 
102,10月19日 23:46 ,老大叔情已空,,你的私人微信不贵，但我们不稀罕 
103,10月19日 23:46 ,禾妺,,说真的…我每一次唱国歌都会想哭 
104,10月19日 23:42 ,全都无谓了,O灰色幽灵O,好奇 
105,10月19日 23:35 ,Henri是条哈士奇,54彩虹虫,对呀 警告拘留 看似高标准立法 普遍性违法 选择性执法不是我国的常态么 
106,10月19日 23:25 ,晶莹20000,银河游乐场,层主一直是在公共场合睡觉的 
107,10月19日 23:24 ,喝了假酒的大头,,她改成啥了 
108,10月19日 23:22 ,关于安诚,风飞沙020,人家拿钱就好了…… 
109,10月19日 23:20 ,是张喵喵a,,莉哥视频15分钟要的私信我 
110,10月19日 23:18 ,你是我此生不变的流年32730,,莉哥潜规则视频了解下播 
111,10月19日 23:11 ,你是我此生不变的流年32730,,莉哥潜规则视频了解下 
112,10月19日 23:00 ,喜欢你皱眉的小样子,,哭个鸡 
113,10月19日 22:52 ,山脚下的石头lleeil,supertel,你可以放弃中国国籍 
114,10月19日 22:41 ,迷离i6354782467,supertel,牛逼你改国籍啊 
115,10月19日 22:37 ,Kerr無心人,,是应该严厉打击该行为 
116,10月19日 22:30 ,同时199911,银河游乐场,沙？？ 
117,10月19日 22:24 ,啊恒恒呦,啊恒恒呦,有关莉哥的不雅视频，加我微信xiaodouque。私聊 
118,10月19日 21:39 ,是张喵喵a,,15分钟谁要？私信我 
119,10月19日 21:36 ,这一站shou候,,视频要的来呀 
120,10月19日 21:28 ,莉哥15分56秒,Vile_S,我来看看 
121,10月19日 21:28 ,54彩虹虫,Henri是条哈士奇,国歌法了解一下，违法必究 
122,10月19日 21:02 ,可爱哒凉凉凉003,多事的张先生a,滴滴，有嘛？ 
123,10月19日 21:01 ,天心本已心,,莉哥潜规则，私 
124,10月19日 20:48 ,这一站shou候,,莉哥视频，要的来呀 
125,10月19日 20:24 ,-七七的芒果绵绵冰-,,唉 
126,10月19日 20:09 ,Smoke-mirrors,,真的愚蠢 怕是小学没毕业吧 
127,10月19日 20:08 ,Smoke-mirrors,,这种没文化没教育的就这样了 
128,10月19日 19:59 ,我叫来咯,,莉哥15分钟谁要  要的私信给我 
129,10月19日 19:49 ,杨辉201608,陆小鳗200803,戏子一次有没有歧视和侮辱性质已有公论 我就不再评论了 
130,10月19日 19:37 ,活在了幻想,,她的视频 我这有 
131,10月19日 19:23 ,初夏少女LBQ,,国歌的背后是一个国家的象征之一，我们的国歌是从战火中走来，从贫穷到富裕的一个路程，它激励我们代代不忘初心，不尊敬国歌就是不尊敬国家。 
132,10月19日 19:23 ,A乐此不彼,,莉哥视频五元一部 
133,10月19日 19:22 ,浮尘落叶爱,,不贵，真的不贵 
134,10月19日 19:18 ,Victoria30847,,1400一个微信，这未免也太爱钱太那个了吧。 
135,10月19日 19:17 ,莫小格R,,回复@·陈浩南秀   是你吗？ 
