0,2017-6-6 18:07,据韩国媒体报道，6日上午，因涉嫌吸毒被公诉的Bigbang成员TOP失去意识晕倒，被紧急送到首尔某医院。下午5点左右，TOP转到重症患者室，但是目前还未恢复意识。TOP身边的亲友表示：“正在检查中，还未出来结果，但是有服用药物的可能性。最近发生了很多事情，加上转到4机动团，应该是遭受的压力太大了。希望他能早日恢复意识”。主治医生还表示：“TOP被送往医院时是被三个人抬着进入医院，两人抬上肢，一个抬下肢。急诊医生对TOP进行检查时发现，患者的意识状态对于一般性刺激不具有反应，呈现血压上升极快以及脉搏、呼吸不稳定的现象。对此我们采取了应急措施，判断患者处于危急状态。”6月29日上午，TOP出席了在首尔地方法院开庭审理的“涉嫌吸毒案”一审公判，并鞠躬道歉。韩国男团BIGBANG成员TOP因涉嫌吸毒而在今天上午出庭受审，他在进入法院前向现场记者表示愿意接受任何处罚。TOP涉嫌去年在自宅与一名女训练生吸毒而被检方起诉，今天TOP承认了检方对他的所有指控并表示他已深刻认识到自己犯下了多大的错误，无论法院作出什么样的判决他都会接受。原本服兵役的TOP因为涉嫌吸毒而被解除了义务警察职务，之后他又因过量服用药物而失去意识，在紧急抢救恢复意识后接受治疗至今。“首先，向因为此事受到伤害及失望的人们表达最真诚的歉意。是我太愚蠢了，之前的我因为长时间的抑郁症和严重的不安障碍，一直想逃避黑暗中的自己。因为我不稳定的精神状态导致我冲动的做出了错误的行为，也已经造成了不可挽回的大过错，让大家很失望。我觉得自己很丢人，我甘愿接受任何处罚。我会深深地反省再反省，以后不会再发生这种事情了。最后，对我的母亲也真的很抱歉”。
11914,2017-6-6 20:38 ,一个快乐核电站,小琪菜奈,如果积口德那些牺牲的缉毒警能复活的话 或许可以尝试。 
11915,2017-6-6 20:38 ,西瓜味儿的糖墩儿,EASY_so_Amazing,图片评论 ¡评论配图 
11916,2017-6-6 20:38 ,给大佬卖萌,,我虽然也是他的粉丝但是他会得到他应有的惩罚，他自己做的事情会有法律的制裁，但是各位也没有必要用这么恶毒的话诅咒吧，他得到韩国法律的制裁，但是恕我直言你们在这怎么怎么说也不会有多大影响，还是积点口德吧，毕竟是人命， 
11917,2017-6-6 20:38 ,热门资源博主,不按套路范德彪,哈哈哈哈 
11918,2017-6-6 20:38 ,-YQian-,,如果為了音樂 就可以理解（個人而言 
11919,2017-6-6 20:38 ,zzggrrmm,Choi_seung_hyun_OFFI,可他是公众人物，这本就是他该承受的，别说什么艺人也是普通人什么的，这个职业本身就是透明的，做了什么事就得怎么负责，粉丝你一句他一句的，人家当你是个事了吗？ 
11920,2017-6-6 20:38 ,我的脑门儿大,全微博最会赚米的长腿小魔女,就算看得到我们骂他，但是看不看得懂都是个问题 
11921,2017-6-6 20:38 ,哎哟耳朵好烫,小歪2173758393,因为脑残粉不知道自己是脑残粉啊 我要是有个吸毒的爱豆我只会觉得臊得慌!没力气出来蹦哒!别提什么真爱粉不粉的，毒品面前无爱豆!国家面前更无爱豆 
11922,2017-6-6 20:38 ,糖几个糖,MELONNOLEM,报应就是他被抓？ 
11923,2017-6-6 20:38 ,轻功水上喵,Choi_seung_hyun_OFFI,就算不说吸毒他以前做的事也很过分吧？？ 
11924,2017-6-6 20:38 ,Wvongdbb,,你是不是很累 
11925,2017-6-6 20:38 ,Matt-Bomer,機栀,能做不能说？ 
11926,2017-6-6 20:38 ,牛肉女孩,屎屎99,那为什么那么多人议论，一周了，频频上热搜？还有，我的微博叫什么关你事了？？？？ 
11927,2017-6-6 20:38 ,幸有我来花已枯,,吸毒一生黑，别洗白了，脑残粉啊，总是对国人残忍，对棒子如此大方大概是忘了老祖宗吧 
11928,2017-6-6 20:37 ,手写的微甜,起昵称太伤脑子了,都是自找的，怪的了谁 
11929,2017-6-6 20:37 ,Strawberry丶木有酱,钟意崔胜铉,你不止连这些都没有，你连高潮都木有 
11930,2017-6-6 20:37 ,刘盛威102315454,,反正吸毒的人晕了就可以否认他吸毒了? 
11931,2017-6-6 20:37 ,Wuli薇薇哒vi,岚9494山风,怎么说还是喜欢过他出了这个事我也很震惊然后也觉得是他自找的但是让我一下就说他怎样怎样我可能也。。换位思考一下吧 
11932,2017-6-6 20:37 ,小甜茶1995,不按套路范德彪,挺住 
11933,2017-6-6 20:37 ,你的女孩萍萍re,,只粉优质偶像 
11934,2017-6-6 20:37 ,哎呀我的蒲,,鸭子戏真多，洗白靠这波？bigbang稳住！我们能赢！ 
11935,2017-6-6 20:37 ,窦豆窦豆窦豆窦靖童,,老崔~ 我觉得你的吸毒被爆出来并不都是坏的！ 至少你会因此而受到惩罚，大家会帮助你戒毒，不会再让你继续摧残自己的身体 我从喜欢你到成为团饭，可最喜欢的只有你！你还要活出新的样子可惜我不会喜欢你了 保重自己  身体重要 
11936,2017-6-6 20:37 ,Tttttopck,,他有抑郁症吃的药，你们积点口德吧 
11937,2017-6-6 20:37 ,诸子夏穆,活在现代的堂吉诃德,你是蜡笔小新那个猪🐷 
11938,2017-6-6 20:37 ,SQ阿啊,,活该 早点吸毒吸死吧 韩国棒子 
11939,2017-6-6 20:37 ,绿帽社约友,,别推送棒子了好么  并不想知道 
11940,2017-6-6 20:37 ,dieting果酱,機栀,支持你，挺住 
11941,2017-6-6 20:37 ,贺妲妮,我就喜欢宋尹亨,不能太对，太寒心了，我的天……粉丝也很伤心啊，看到新闻真的害怕，尤其怕评论……（我没洗白，不辩解，不是脑残粉，我有三观，没说吸毒对，没有不让你们骂他，行了吧，怕了你们了……） 
11942,2017-6-6 20:37 ,啵啵与崽崽,原图李白,@TFB鹿的小媳妇儿  哈哈哈哈哈哈这个我要笑死了 
11943,2017-6-6 20:37 ,L就是爱艺兴啊,Choi_seung_hyun_OFFI,难道吸毒不该被骂，还应该表扬吗？ 
11944,2017-6-6 20:37 ,一只可爱的斯77,Ttttttttttttt_t,你真恶心 
11945,2017-6-6 20:37 ,我找到你了终于,Haughty,对于那些说禁毒警察死亡不少的…我凑 我有一个很乖的想法 死的是韩国的警察 完了        调侃一下嘿嘿嘿  警察都是值得尊敬的 
11946,2017-6-6 20:37 ,手写的微甜,不按套路范德彪,墙都不服就服你 
11947,2017-6-6 20:37 ,星辰-CcCc,,如果你不吸毒，我都不认识你。 
11948,2017-6-6 20:37 ,我喜欢的人在么_,,戏真多博同情奥 
11949,2017-6-6 20:37 ,innosong,,一定要醒着接受惩罚啊，别装睡啊 
11950,2017-6-6 20:37 ,HAIHUAHU,xiaoooo宝贝,不知道我还不能说了？？？ 
11951,2017-6-6 20:37 ,朴志训迷妹,,作 
11952,2017-6-6 20:37 ,麦大财神,, 
11953,2017-6-6 20:37 ,甜糖山_,,吸毒吸多了 
11954,2017-6-6 20:37 ,夹心萨其马,,一个吸毒的棒子，戏真多 
11955,2017-6-6 20:37 ,Matt-Bomer,Ttttttttttttt_t,脑残粉们，火葬场打电话问top和你们的吸毒婊子妈要烤几分熟？ 
11956,2017-6-6 20:37 ,XXReal,,错是错了 不是说什么漂白 按一个路人来说 吸毒是不好 但是网络舆论的危害大家不是不知道 这样子咄咄逼人哪个人受得了 肯定有人要喷我luo 
11957,2017-6-6 20:36 ,我是仙猪,原图李白,真相了... 
11958,2017-6-6 20:36 ,爱很久很旧Lian,,该，韩国棒子 
11959,2017-6-6 20:36 ,盾盾发光啦,Nicole邱予沫,你以后要替他吸毒吗 
11960,2017-6-6 20:36 ,seolmaeA,,现在还有人叭叭的叫积点口德呢？说的是他本人又没上升父母!吸毒是犯罪不是犯错还不让说了? 
11961,2017-6-6 20:36 ,鬼神大人的绯闻女友呀,,不懂就请不要乱评论，常在河边走哪有不湿鞋，人无完人，就像你们自己一生也不可能没做错过事吧，人非圣贤孰能无过！ 
11962,2017-6-6 20:36 ,Cecile-H,,卖惨来了 
11963,2017-6-6 20:36 ,小鹅说她饿了,,原来瘦了就是吸毒。 
11964,2017-6-6 20:36 ,Hooooan,Ttttttttttttt_t,层主挺住没毛病 
11965,2017-6-6 20:36 ,但愿如此好不好,kiyo系锥锥,以前骂他什么……现在就是吸毒才骂啊。我也是醉了 
11966,2017-6-6 20:36 ,康康睡不醒,啊啦嗖xxi,我觉得应该为你感到担忧 谁叫我是你爹呢 你的出生就是个意外 估计你家人吸毒都不会这么像维护棒子一样维护他们 要你何用？ 
11967,2017-6-6 20:36 ,笙箫默歌_24218,原图李白,666 
11968,2017-6-6 20:36 ,王雪很瘦,XXXL的污,你生活一定很苦吧嘴巴才这么毒 
11969,2017-6-6 20:36 ,曹盛楠-,,希望你好好活下去 并且不被原谅 
11970,2017-6-6 20:36 ,小伙子-不错哦,,毒瘾犯了吧，还不吸一口，等下就归西了 
11971,2017-6-6 20:36 ,望天树很好,#BIGBANG#, 不是粉丝只是陈述，有种人本来就是非常敏感不易入睡甚至需要依靠药物的，他应该就是属于这种，这次当然是错了，但是这次服用过多不会是什么作秀博同情，估计也是内疚到极致做傻事。其实人生有很多路要走，既然拿出勇气服用药物，就再多点勇气站起来，重新振作后多做好事为自己父母社会 
11972,2017-6-6 20:36 ,naweichen,-叮当Xi_,没有吸毒的人哪里来的缉毒警察？还从本质想问题呢，吸毒就是不对 
11973,2017-6-6 20:36 ,大头鸭子V5,原图李白,哈哈哈！笑死了！墙都不服就服你 
11974,2017-6-6 20:36 ,哼明明是本王最可爱,原图李白,就服你 
11975,2017-6-6 20:36 ,兜兜宝宝123,,然后呢？觉得他做了最不负责任的做法，不过我不是他，我一定不能想象他现在所承受的压力，我也能理解他的压力，但是，他在拥有鲜花和掌声的同时，没能控制住自己不对的欲望，把自己害成这样是他自己，不是别人，所以没什么值得我们同情的，但也没什么值得我们抨击他 
11976,2017-6-6 20:36 ,盾盾发光啦,小小小骄傲GD,因为柯震东没公开鄙视大陆人 
11977,2017-6-6 20:36 ,贴膜girl0617,不按套路范德彪,老太太都不服就服你 
11978,2017-6-6 20:36 ,二珊珊珊珊宝,道阴穴小,去你妈的毒瘾犯了，你知不知道我们家top多么努力，连吸毒都不忘了带着自家妹子，你能么，去你哼 
11979,2017-6-6 20:36 ,张鎔榕,,积口德，谢谢 
11980,2017-6-6 20:36 ,夜里1019,浅笑的极光,少在这偷换概念 层主说的取笑生命和你说的是一个意思吗 
11981,2017-6-6 20:36 ,oooyyyiii,,想问问脑残粉们是不是都是些十来岁的小屁孩子，一点正常人该有的辩是非的能力都丧失，看到这些就想骂街，死棒子加点戏，个个上去欧巴加油欧巴我们挺你，人家要你们挺个jb，一帮傻子除了作为人家圈钱的工具还能干嘛？有时间追星，也抽点时间补补脑子好吗？ 
11982,2017-6-6 20:36 ,高琪鋆是大糕糕,龙族战忽局,回去好好学语文 
11983,2017-6-6 20:36 ,-Hope-Mr,池魚被占用,这当然不对啦，只不过我认为他明明就有抑郁症，所以想要自杀挺正常的，没有演戏罢了 
11984,2017-6-6 20:36 ,猫薇兒_Vera,,请用正确的方式对待吸毒者，明星也只是个普通百姓 
11985,2017-6-6 20:36 ,静家的溜肩,,求健康的不觉得很搞笑么？吸毒史一年以上而且没有戒的人怎么可能健康啊 
11986,2017-6-6 20:36 ,天仙太爱我了怎么办,程亚亚_cyy,不，还是吸毒更恐怖 
11987,2017-6-6 20:36 ,--59--,Ttttttttttttt_t,稳住 支持你 
11988,2017-6-6 20:36 ,海南大附属的神宗一郎,一条咸鱼菜, 
11989,2017-6-6 20:35 ,_One-fifth,崔塔塔的女孩,健康个鸡鸡赶紧死谢谢 
11990,2017-6-6 20:35 ,小白猪阿,Ttttttttttttt_t,挺住 
11991,2017-6-6 20:35 ,绝望的敌敌畏,东北珍玛奇,讨厌你是要笑死即将四级的我 
11992,2017-6-6 20:35 ,坚强的D调,原图李白,原来如此啊 
11993,2017-6-6 20:35 ,xxyobe,,真不希望因为大众的恶言恶语导致失去生命!! 
11994,2017-6-6 20:35 ,起名好难111,小九Laddy,别的不管，反正知道他吸毒了 
11995,2017-6-6 20:35 ,zzy68235,,说话别这么恶毒好不好，小心剩下自己下几年，虽然吸毒真的是他的不对 
11996,2017-6-6 20:35 ,吼猴侯,,毒瘾犯了！ 
11997,2017-6-6 20:35 ,XXXLRRR,,韩国政府每次有什么丑事都会在娱乐圈中扯点事来遮 骂top的功夫你怎么不去看看韩国政治局面？ 新总统依然支持萨德 这是关乎中国的事 top的新闻跟中国扯不上一点关系 爱国就体现在骂别国明星上吗？多关心一下政治局面吧 
11998,2017-6-6 20:35 ,手写的微甜,Choi_seung_hyun_OFFI,吸毒还不给说喽 
11999,2017-6-6 20:35 ,名侦探刮风风,池魚被占用,我的心里只有小谦谦哈哈哈哈 
12000,2017-6-6 20:35 ,于是Flipped了,原图李白,老哥稳 
12001,2017-6-6 20:35 ,一个躁动的僵尸号,WangXue-99,哪有这么咒自己爸爸的？你是不是傻？ 
12002,2017-6-6 20:35 ,蒋晓东_,,昏倒都能上个热搜，服了 
12003,2017-6-6 20:35 ,innosong,,活该，还辱华，看脑残粉怎么洗白 
12004,2017-6-6 20:35 ,Greyyu-,Ttttttttttttt_t,他就算做错了，也犯不着你这样说 
12005,2017-6-6 20:35 ,病名为萝CC,吴丹dan蛋蛋,  
12006,2017-6-6 20:35 ,黄金豆腐泥,不按套路范德彪,哈哈哈哈哈哈水土不服就服你 
12007,2017-6-6 20:35 ,桃花天里包包过,起昵称太伤脑子了,这种人就活该死了 败类 
12008,2017-6-6 20:35 ,莔呗豚豚,,愿安好🙏🙏🙏 
12009,2017-6-6 20:35 ,Pink-purple,加油啦啦啦啦啦啦_,楼主挺住 
12010,2017-6-6 20:35 ,大棉袄袄,kiyo系锥锥,路人骂他不都是在骂他吸毒啊 
12011,2017-6-6 20:35 ,Autism-妹,Nicole邱予沫,对有的人说了恶毒得话但是你欧巴做了恶毒得事情。缉毒警察为了他们这种货色的健康牺牲自己你他妈怎么不说吸毒的人恶毒。 
12012,2017-6-6 20:35 ,我是团饭我骄傲L,,唉 原来还蛮喜欢他的 
12013,2017-6-6 20:35 ,少女阿八,原图李白,哈哈哈哈 
12014,2017-6-6 20:35 ,聚贤阁败,,我想问那些狗粉丝人家吹你也跟着吹吗 
12015,2017-6-6 20:35 ,我活在梦里GSW,智障少年请吻我,你可真是个智障 
12016,2017-6-6 20:35 ,Youare特别的人i,xxxxxgdr,积你麻痹，吸毒不让说了？每年那么多缉毒警察牺牲谁给他们积德？ 
12017,2017-6-6 20:35 ,dakeosweet,,犯毒瘾了 
12018,2017-6-6 20:35 ,钱艺阁,下6不明,的确 
12019,2017-6-6 20:35 ,才不会想你呢,,别国人。天天上热搜，他们是你们爹妈？？？ 
12020,2017-6-6 20:35 ,Alice没长大,是小锤子呀,请问是什么关系？吸毒有很多种原因而导致，请问你证实他是因为人品原因吗 
12021,2017-6-6 20:35 ,我的泪全部涌出,不按套路范德彪,你这是要笑死我啊 
12022,2017-6-6 20:35 ,但愿如此好不好,套葳葳呀,骂个支持吸毒的人的脑残叫键盘侠？？？ 
12023,2017-6-6 20:34 ,我活在梦里GSW,智障少年请吻我,脑残粉真可怕 
12024,2017-6-6 20:34 ,嵩嵩的歸語,,法不可违，这是底线 
12025,2017-6-6 20:34 ,打火机点公主裙,酷酷的辰丶,粉丝的力量哪敌键盘侠，甘拜下风 
12026,2017-6-6 20:34 ,猫尾妹妹,,有的人为了上热评说的话够难听 有的人为了自己的偶像骂同胞的话也够难听 
12027,2017-6-6 20:34 ,_汐風,灼华远道,你们七年之约时他可能在监狱里面，去监狱里庆祝吧 
12028,2017-6-6 20:34 ,弃猫效应mao,,人家都这样了 某些键盘侠还这么黑他  和脑残有什么区别  吸毒花你钱了？ 也希望他早日认识到错误  把毒瘾戒了🙏 
12029,2017-6-6 20:34 ,单雨童love,囹圄少女m,你是友军吗？ 
12030,2017-6-6 20:34 ,宸王的Jennifer,,活该   。。。。 
12031,2017-6-6 20:34 ,请叫我日头,原图李白,啊哈哈哈哈哈哈，就服你 
12032,2017-6-6 20:34 ,wuli大BANG_,,不论怎样法律会给惩罚    积点口德吧    🙏🙏 
12033,2017-6-6 20:34 ,猪皮皮007,101PofAlan竹,对啊！真tm心疼另外的四个…… 
12034,2017-6-6 20:34 ,橘皮儿组织做的辣酱,钱艺阁,讲道理 那我觉得柯震东比top帅一点 
12035,2017-6-6 20:34 ,长野公公,原图李白,哈哈哈哈哈哈 
12036,2017-6-6 20:34 ,奶贤大人,崔塔塔的脑残粉,崔胜贤你一定要好起来我们等你 
12037,2017-6-6 20:34 ,Frankvein,不按套路范德彪,这车怕是要翻了 
12038,2017-6-6 20:34 ,哎哟耳朵好烫,小歪2173758393,我的天呐~现在国民容忍度都特么那么低了啊?三观碎成二维码了都!抑郁症就是理由?全世界有多少抑郁症患者?他们每天都在吃药治疗做心理辅导努力活着没见过都靠吸毒来缓解，这不是吸毒的理由心态不好就去多运动多转移注意力，比他活得苦的人多了去了! 
12039,2017-6-6 20:34 ,山海不可平ll,我就喜欢宋尹亨,笑死我了哈哈哈哈哈哈哈哈 
12040,2017-6-6 20:34 ,绝望的敌敌畏,起昵称太伤脑子了,等等，你居然认为他会看微博？？？？ 
12041,2017-6-6 20:34 ,Yafior0klv,Ttttttttttttt_t,我亲眼见过吸毒的人毒瘾发作 像疯子一样特别可怕    然后过了三天那女的就发高烧42度没人送去就医死了  留下两个孩子好可怜  家里人还骗孩子妈妈去北京了 
12042,2017-6-6 20:34 ,L就是爱艺兴啊,托蛋塔的李天狗,对啊，积德好吗，缉毒警察的牺牲，这些吸毒的得积多少分才能弥补呢？ 
12043,2017-6-6 20:34 ,手写的微甜,崔塔塔的脑残粉,对于你这种跪舔韩国棒子的dog真是表示服了，真为缉毒警察感到心寒 
12044,2017-6-6 20:34 ,小歪2173758393,哎哟耳朵好烫,我今天看了太多脑残，看到脑残粉三个字直觉就是博关注的来了，我不知道怎么那么多人嘲讽粉丝，我真没看到几个脑残粉，叫嚣嘲讽要他去死，说他是吸毒吸嗨了吧这种冷漠的评论却多如牛毛，不说了，没意思 
12045,2017-6-6 20:34 ,法库兰,Choi_seung_hyun_OFFI,“啊崽 阿爸对你很失望” 
12046,2017-6-6 20:34 ,-曦兮-,清峰迪克,理智粉这时候早脱粉了 
12047,2017-6-6 20:34 ,Memema,原图李白,卧槽，原来如此啊！！！ 
12048,2017-6-6 20:34 ,完了,Ttttttttttttt_t,哈哈哈哈哈哈哈笑死我了评论好好笑我他妈顶 
12049,2017-6-6 20:34 ,木子-木宁,清峰迪克,理智粉生生的被逼成脑残粉，无论我们说什么都是错的，塔塔这件事的确是错了他也受到了惩罚，法律也会制裁他，但我现在看到最恐怖的不是法律啊，是网上那些恶语相向的人，能放过他吗？我说的放过并不是跳脱法律的制裁，而是别再恶语相向了行吗？这件事搁谁都难过，都后悔 
12050,2017-6-6 20:34 ,夜斗君-,,看到评论我忍不住想说，确实他做错了，错了就是错了，真正的粉丝就不会不洗白。但是看到有人发一句“希望你平安”底下这么多人骂她。你不喜欢可以，但是那些阻止别人喜欢的人，你们脑子有问题？ 
12051,2017-6-6 20:34 ,亚木色,,活该 
12052,2017-6-6 20:34 ,梨泰院的油菜花,,无论如何 请一定要健康🙏 
12053,2017-6-6 20:34 ,四烟wf,,不排除作秀成分 
12054,2017-6-6 20:33 ,吃盼君杰杰杰,,老母猪带胸罩 
12055,2017-6-6 20:33 ,RomanticSoul,短腿男神经,这层脑残粉的逻辑我也是服他们的三观估计加了大麻吧 
12056,2017-6-6 20:33 ,luckyHrCzenie,用户5924695952,恩 我长的可爱我倒是可以接受 
12057,2017-6-6 20:33 ,_汐風,清峰迪克,心疼你爸妈，宝贝女儿喜欢一个吸毒的棒子，还粉了那么多年，你爸妈和你都不容易 
12058,2017-6-6 20:33 ,再哭我就给你跪下,,放心吧脑残粉，人家在这里骂你爱豆看不到的。还不至于找虐找到跨国 
12059,2017-6-6 20:33 ,小冰儿93,Ttttttttttttt_t,别站在道德最高点来谴责人谢谢，留给法律惩罚他，不是你们的言语 
12060,2017-6-6 20:33 ,还真就酱不了了之,,自杀？ 
12061,2017-6-6 20:33 ,刘木一h,只因故事细腻,完美回答没毛病 
12062,2017-6-6 20:33 ,氤氲的脸哥哥,,希望你能赶快醒过来，这样才能接受该应有的惩罚，一直走下去。 
12063,2017-6-6 20:33 ,大喜的iPhone客户端,,我觉得是在博同情，并不是服用什么药物 
12064,2017-6-6 20:33 ,于是Flipped了,,活该吸毒的恶心男 
12065,2017-6-6 20:33 ,倪倪的倪人,,这还用报道 
12066,2017-6-6 20:33 ,闪亮亮的他啊,不按套路范德彪,我给你讲 我刚看两句的时候就要评论脑残粉了 然后越吃越开胃 哈哈哈厉害了 
12067,2017-6-6 20:33 ,shadowxud,,远离毒品 
12068,2017-6-6 20:33 ,未来到的了吗,,吸毒了？估计组合要被他影响，红了这么多年该给别人了 
12069,2017-6-6 20:33 ,初心少女就是我,拾捌_xxxib,只能说懂得就好。 
12070,2017-6-6 20:33 ,王雪很瘦,彭于晏的乳头呀,嘴巴吃屎了？ 
12071,2017-6-6 20:33 ,COl--lS,崔塔塔的脑残粉,可能你虐我千百遍我带你如初恋的感觉？ 
12072,2017-6-6 20:33 ,G丰D,道阴穴小,垃圾 
12073,2017-6-6 20:33 ,跑在溪边河西,原图李白,厉害了啊 
12074,2017-6-6 20:33 ,和元斌一起吃火锅,Ttttttttttttt_t,笑死 
12075,2017-6-6 20:33 ,皇族Whitc,原图李白,老狗稳得呀批 
12076,2017-6-6 20:33 ,Frankvein,池魚被占用,我，，觉得，，国产脑残粉还是比棒子好一点的 
12077,2017-6-6 20:33 ,么么的joo,,忽悠，接着忽悠 
12078,2017-6-6 20:33 ,鬼神大人的绯闻女友呀,,请健康的活着 
12079,2017-6-6 20:33 ,双双的Cappuccino,,哦，然后呢 
12080,2017-6-6 20:33 ,Misaki阿有点懵-,奈良思兼, 
12081,2017-6-6 20:33 ,四烟wf,原图李白,我最服你 
12082,2017-6-6 20:33 ,鱼饼鱼饼,,以前挺喜欢他的，扔烟头时候仍觉得的是无心的。但因为ins的事转路人了。因为萨德也对韩星喜欢不起来。吸毒的事还觉得有点活该，谁叫你那样对中国粉丝。但是现在，真不希望他因为这件事自杀什么的。希望能改过自新。没看到粉丝洗白，只看到一水的网络暴力，说不出的难过。希望同胞理智。但不要丢失善良 
12083,2017-6-6 20:33 ,达达与羊,,我突然觉得，大家不要这样对一个人吧，他的路是自己选择的，我们也没有资格说什么，身体要紧 
12084,2017-6-6 20:33 ,猫见愁啊,,哦 
12085,2017-6-6 20:33 ,我爱豆腐脑儿YY,不按套路范德彪,楼主6666评论就服你 
12086,2017-6-6 20:33 ,木嗦窝,機栀,哪句带脏了？哪里毒了？毒的你没见过吧 
12087,2017-6-6 20:33 ,COl--lS,崔塔塔的脑残粉,卧槽……这些粉丝太他么没心智！！可能脑子都不够？哪怕韩国说中国威胁论……韩国人恶心中国人！就这个骂了中国多少遍~都改不了你们爱吃韩国棒子的这一套；还真是无语希望你对你爱人这样真受不了这种人怎么在中国！是个好人也就算了还是这么个骂中国的人！ 
12088,2017-6-6 20:33 ,_Vrise,Ttttttttttttt_t,作为一个公众人物，尤其是吸毒这种错事当然该受惩罚，但作为路人，我想说你说话这么难听素质也不会高。 
12089,2017-6-6 20:32 ,林希陈_tim,,经纪人好手段 
12090,2017-6-6 20:32 ,杗杗哈喽,,哈哈，突然有了个脑洞，这男的太火了，别人嫉妒他想搞垮他，然后被陷害或逼迫而染上毒瘾纯属想象，别介意…… 
12091,2017-6-6 20:32 ,蕊rui蕊是我,不按套路范德彪,希望楼主能一直是这个观点 
12092,2017-6-6 20:32 ,Autism-妹,崔塔塔的脑残粉,那么缉毒警察要不要健康呢？ 
12093,2017-6-6 20:32 ,yorotoo,xoxo_pppetrichor,真的   键盘侠真多 
12094,2017-6-6 20:32 ,一鹿微笑晗着泪,,不想说什么 记得他还是那个曾经的TOP只是不再喜欢了 
12095,2017-6-6 20:32 ,沈大大大王,小可爱招聘打字员,我也看成避孕药了 
12096,2017-6-6 20:32 ,LAOS-HU,Ttttttttttttt_t,挺住啊，脑残粉要来了 
12097,2017-6-6 20:32 ,王雪很瘦,不按套路范德彪,你长的就像屎 
12098,2017-6-6 20:32 ,五星红旗脑残粉,Choi_Xback_papercrane_xxx,你长的漂亮 
12099,2017-6-6 20:32 ,一Cheshirecat,,TOP加油！！！ 
12100,2017-6-6 20:32 ,Frankvein,ningzetaoshiwode,挺住 ！ 
12101,2017-6-6 20:32 ,-曦兮-,池魚被占用,没毛病啊。隔壁班有个同学，上课玩手机被发现，然后没收手机的时候当场晕倒了，咋叫都叫不醒，后来急救来了，医生检查完人立马醒了 真事儿。事实证明没什么装不成的，只有不想装的。 
12102,2017-6-6 20:32 ,我爱豆腐脑儿YY,Choi_seung_hyun_OFFI,爱鸡巴怎么评论就怎么评论，护犊子护到死吧 
12103,2017-6-6 20:32 ,屎屎99,权志龙的小仙女zzzzz,他吸毒关大家事了？还权志龙小仙女 
12104,2017-6-6 20:32 ,你眼里有星辰zjk,不按套路范德彪,没看完的时候差点要骂你 
12105,2017-6-6 20:32 ,三也鱼,名侦探宝宝薇,我是所有韩国棒子的黑粉 
12106,2017-6-6 20:32 ,仙-就不能有感情吗,崔塔塔的脑残粉,吸毒了还怎么健康呀 
12107,2017-6-6 20:32 ,未来到的了吗,,韩国人为什么叫棒子，谁能给我这个中年妇女解释下 
12108,2017-6-6 20:32 ,JIYEON___Youyunyun,Ttttttttttttt_t,哈哈哈哈哈哈哈哈哈哈哈，笑死我了 
12109,2017-6-6 20:32 ,沈大大大王,,奶子比李晨黑了，洗不白了 
12110,2017-6-6 20:31 ,lin_哈小姐,加油啦啦啦啦啦啦_,他们的理解能力好像有点问题，楼主你要挺住啊 
12111,2017-6-6 20:31 ,小李子牌鸡米花D,小琪菜奈,不能！！！！ 
12112,2017-6-6 20:31 ,我是嘉嘉呀,HALLE0LUJAH, 
12113,2017-6-6 20:31 ,我是你的杨杨阿,,快来一口精神一下 
12114,2017-6-6 20:31 ,XXDAHAN,矮到185cm就改名,我说你了？嘴巴干净 
12115,2017-6-6 20:31 ,一Cheshirecat,Marlboroulike,那还是替他加油吧 
12116,2017-6-6 20:31 ,九九九九九八十一,不按套路范德彪,有些粉丝自己三观都不正还说别人没有素质？？？？这让我想起来了前几天那条学生志愿者提醒妈妈管好孩子结果被说没素质的新闻 
12117,2017-6-6 20:31 ,改个昵称已被占用,,看路拍长相也挺普通的。 
12118,2017-6-6 20:31 ,Mr_chen旭先森,,，top你要坚持啊，你一定要醒过来啊，我们都在等你回来呢 
12119,2017-6-6 20:31 ,Chelsea__kkk,cccccyx_陈雨茜, 
12120,2017-6-6 20:31 ,_sinn,,呵呵呵 晕不晕倒 跟我们有什么关系 又跑热门去了 
12121,2017-6-6 20:31 ,nevergiveupnevernever,,垃圾 
12122,2017-6-6 20:31 ,吕小呆欧尼,,我先说一下我不是他的粉丝，只是路人。我只想说别人的人生和你没有关系，说话可以积点德，对自己没坏处，法律会判决他，而不是我们现在道德的制高点去评判一个人 
12123,2017-6-6 20:31 ,再哭我就给你跪下,不按套路范德彪,我这个。。意大利炮，，友你要不要 
12124,2017-6-6 20:31 ,一个躁动的僵尸号,玲阿玲阿阿阿,我看你是口腔里含了太多屎汤子，齁咸不说，还不敢咽 
12125,2017-6-6 20:31 ,棉尾兔的衣橱,钱艺阁,其实也没多帅 
12126,2017-6-6 20:31 ,张玲瑶-,道阴穴小,我自己觉得他吸毒又怎样？他也是个人，虽然是个公众人物，他也有自己的铁粉维护！当然也有黑粉！这让人他感觉有很大的压力！所以我黑粉少说一句话他的压力也不会有怎么大  不是吗？大家也可以换位思考一下啊？  把他换作是你而且还是一个公众人物！别人对你指手画脚你感想如何？我不是TOP粉 ，谢谢 
